5.5884,7.1605,5.9472,4.9481,5.6283,7.2113,7.1897,6.7291,5.6594,6.8812,7.139,5.3162,6.8395,7.215,7.3562,5.8931,7.2454,5.939,6.7106,5.9396,5.8591,6.7335,5.6243,5.7735,6.559,7.4817,6.858,7.4766,7.0274,5.2164,7.4276,5.2914,6.0558,5.848,6.8123,6.813,6.9908,6.3604,6.3477,6.8048,6.8794,6.7636,5.8177,7.1466,7.0444,7.0975,6.6653,6.2367,7.0341,7.4118,6.1952,6.1741,6.7173,6.8445,6.4436,7.3724,5.7621,6.4648,6.1927,6.9199,5.481,7.6218,7.6395,7.1998,7.1239,7.0755,6.4526,7.868,7.8801,6.6907,7.1401,6.4592,7.1686,7.662,7.5616,6.5192,6.2009,7.0201,6.2665,6.6419,7.6897,7.5701,7.4349,7.2889,6.9589,7.1764,7.7491,5.4804,6.5333,7.775,6.6924,5.8765,7.1324,6.2442,7.0623,6.3682,6.8575,6.7295,5.9388,6.6226,7.4453,6.7426,7.063,7.435,7.4673,6.0675,6.6245,5.8951,6.5344,6.1379,7.1992,5.9762,6.864,6.2167,6.0287,6.8001,5.8929,6.668,5.9953,6.9532,7.1578,6.9332,7.3222,6.7581,5.3288
4.628,0,4.7154,4.25,4.6231,0,0,0,4.2466,0,0,4.1745,6.7265,0,0,4.3569,0,7.2856,0,4.5443,4.3982,0,4.3085,4.597,4.6606,0,3.9469,0,4.0427,5.5728,0,4.7178,4.3285,4.4001,6.4457,6.4832,7.2368,4.7736,4.5709,5.6864,4.4011,5.889,4.7171,0,7.1934,4.4761,4.7309,4.4077,3.9182,3.7901,4.4709,6.7358,4.6267,5.8986,6.7831,0,4.7493,7.9732,4.2763,4.5104,5.5477,0,0,6.7184,6.7264,6.7282,4.5786,0,0,4.7159,6.744,4.8178,7.4559,0,4.5489,4.9936,4.5178,6.1525,4.3145,4.9456,4.1872,4.2432,4.478,6.7382,6.1871,5.3913,0,4.7525,4.9099,4.0208,8.2109,4.5743,0,4.5585,6.0172,4.689,4.5728,4.4049,4.7383,8.2164,4.213,6.6261,0,0,0,4.8534,4.4366,6.0469,4.7295,4.6752,0,5.9686,4.2008,4.7896,6.0303,6.6278,4.5644,0,4.5946,4.1053,0,4.187,0,6.6855,5.4454
5.0739,5.3015,4.9378,5.0687,5.1377,4.8929,5.8775,5.4216,7.7624,5.7056,5.2178,5.0842,5.2194,5.4935,6.6179,7.8374,6.649,7.6805,5.5599,4.9875,5.1997,4.8453,5.0928,5.1844,5.1109,5.5725,4.4831,5.4296,5.5693,6.8848,5.4712,5.0473,5.0759,4.9213,3.9836,5.8378,5.4383,6.6198,5.1125,5.3963,5.172,5.362,5.2934,5.6441,5.5522,6.8593,4.8956,4.974,4.5635,4.8709,5.1204,7.775,4.7034,4.0106,7.7513,5.8684,5.3533,5.252,7.8832,5.3237,6.9388,5.4524,5.7722,5.1636,4.7919,4.9209,4.8822,5.6593,5.3679,5.1417,5.8976,5.2468,5.587,5.0747,6.9815,5.3608,5.0015,4.284,4.99,6.7721,5.0464,6.0559,6.1764,5.2635,4.3107,5.9707,6.6934,5.0685,5.261,5.3643,4.9059,4.8603,4.5412,4.9726,4.9757,4.926,5.4551,5.3901,5.0082,5.1975,6.059,4.2296,4.768,5.7657,4.8005,5.1506,5.2725,6.3552,4.594,4.7499,5.0728,6.3397,5.3043,6.4855,6.2808,4.9107,5.0946,4.5996,5.0902,5.3,5.0399,6.6506,5.5193,4.3539,6.865
6.8095,6.6726,6.1498,5.7983,6.9882,5.4518,4.1117,5.1627,7.8027,3.258,4.9058,5.6086,8.7349,6.6649,5.5279,7.9866,5.5765,5.529,5.085,6.1947,7.3685,5.927,5.6808,7.165,6.9704,4.7134,5.9736,4.7405,6.4939,7.6549,4.7662,6.0521,7.3633,5.6706,6.763,7.0738,7.5712,7.3499,7.6855,7.2051,6.6855,7.2261,6.2503,5.0815,6.8808,5.4851,6.1717,7.6602,6.0198,6.3608,6.8972,5.5175,6.1008,6.6578,5.3041,3.4018,6.2188,8.265,7.6987,6.7339,7.6959,6.5639,4.1025,8.7049,7.6539,7.6462,7.7098,5.0518,5.0392,7.8122,7.16,6.2485,7.6155,5.5548,5.4495,6.3839,6.2484,6.7154,6.2313,7.424,6.4731,6.4393,6.4821,8.6554,6.6801,7.1603,5.5591,6.1329,6.225,4.7103,7.678,5.8052,5.7823,7.4116,4.0511,7.6799,7.0525,7.0726,6.3679,8.2612,6.4187,6.8412,5.7257,3.3847,6.4356,7.2051,6.2732,7.7575,6.0031,6.0652,5.3829,8.3987,6.2803,7.1812,8.3819,7.364,6.5651,5.4431,6.4614,6.3409,5.4389,5.3547,3.9112,6.76,7.582
4.564,5.5,6.0903,6.067,6.0109,5.3514,4.8236,4.527,7.66,5.6932,8.154,6.0312,6.1809,5.5261,6.2574,7.7521,6.2886,0,4.531,6.2943,5.4253,5.0377,5.5572,5.9095,5.7438,7.3919,5.1678,7.2146,5.3229,9.3464,8.2316,6.2191,4.3432,5.99,5.0611,5.1503,0,6.9753,5.8552,7.1167,7.2905,7.2009,5.9624,4.9938,0,7.1549,5.8319,8.9067,5.2611,0,9.6375,4.3743,5.8346,6.9467,4.3159,5.7091,5.8687,4.8054,8.1995,7.362,9.54,5.8086,5.2024,6.7983,6.071,6.0357,9.0316,7.4793,5.6959,5.8616,5.3257,6.0562,0,0,7.1013,6.221,5.7444,6.89,5.6564,7.0771,4.2594,9.7669,9.7693,6.9898,6.9407,5.6331,6.4233,6.3487,6.0236,8.388,4.7555,6.0554,5.1999,4.3593,7.5399,9.0833,5.5906,5.7991,5.901,4.5331,9.7323,5.2029,5.0594,5.8732,4.0554,6.1213,7.2042,9.6886,4.4616,5.8791,0,7.6467,5.1806,6.8832,7.9105,5.9158,9.5043,5.0764,9.4484,5.165,0,6.9992,5.1141,5.0451,9.3649
6.4466,7.0861,6.2641,5.4644,6.0783,5.6528,6.571,6.0383,6.3589,6.2935,5.5413,6.4651,6.4267,7.0025,5.8983,6.5212,5.8254,6.3589,5.967,6.4192,5.9628,6.3304,6.3727,6.2027,5.8083,5.7144,6.3058,5.7655,5.198,6.315,5.3488,6.0137,6.5899,6.724,6.7367,6.6541,6.5135,5.9992,6.5281,6.3391,6.1385,6.3611,6.8577,5.8496,6.4811,6.6859,6.5673,6.989,6.3897,6.2837,6.3175,6.229,6.5104,7.1982,6.0884,6.0461,7.009,5.9713,6.2153,6.2094,6.3644,6.9083,6.437,6.386,7.1579,7.0312,6.985,5.9017,5.6923,6.5779,6.7893,6.6285,6.625,6.6145,6.8566,6.6071,6.6439,7.2706,6.6233,6.1588,6.5575,5.556,5.556,6.4387,7.0823,6.8752,5.8464,6.1131,6.4716,5.599,6.0087,6.8421,6.5981,6.7277,6.5216,7.0664,5.942,6.0289,6.9822,6.0098,5.5523,7.0805,6.5878,6.3725,6.3315,6.3469,6.1405,6.4687,6.5022,6.5479,6.5598,6.5392,5.3401,6.1189,6.5198,7.0036,6.6213,6.5729,6.5764,5.424,6.6568,6.859,6.6767,6.9265,6.5318
4.8267,4.6842,6.1672,5.085,5.8401,6.1078,5.5429,3.7195,8.1893,5.2732,7.6346,6.9964,7.2661,4.697,6.7684,8.2269,6.7878,7.5947,3.6028,6.061,5.7365,5.1067,6.1846,5.746,5.9214,6.882,5.0975,6.6878,4.4615,8.5197,7.3956,4.9578,4.4805,7.0611,5.9483,5.2213,4.4276,7.8144,5.7072,8.4634,6.8229,8.5161,4.7126,3.5063,4.2992,7.7849,5.0231,8.358,5.214,4.6518,8.7411,7.9539,5.2356,8.0155,7.9489,5.3396,4.8524,7.9236,8.2391,6.9816,9.1892,4.7642,5.6238,7.5575,7.3637,7.4297,8.6233,7.1884,6.2291,5.8125,5.5043,5.29,4.7636,0,7.9517,5.3653,6.3366,8.043,6.3915,8.111,5.0804,8.4413,8.4313,6.5117,8.0663,5.3586,6.895,5.0765,5.3543,7.8217,8.027,7.1585,6.1743,4.4832,8.7709,8.5475,5.9674,6.1271,4.7862,7.9292,8.4181,6.4591,6.1696,5.5095,4.909,5.6977,6.8401,9.2016,4.8062,6.2681,0,9.1588,5.2116,7.6719,9.2206,6.8499,8.5605,5.9396,8.612,5.2538,0,7.7378,5.4606,6.0204,9.1065
4.3765,0,4.748,5.2714,4.8422,4.0518,0,0,6.1317,4.1423,6.5428,5.1135,5.0082,4.1892,4.5526,6.3,4.8302,0,0,4.7984,4.9078,0,5.4401,4.7577,5.0035,5.8522,0,5.7109,4.1138,7.7278,6.6531,5.297,4.3738,4.9279,4.2349,4.372,0,5.8682,4.7396,5.644,5.8494,5.7475,4.9386,0,0,5.6014,4.73,7.2473,0,0,7.7947,0,4.5149,5.5482,0,0,4.8433,4.7092,6.4685,5.8431,7.9198,4.5462,0,5.4649,4.7479,4.8864,7.4082,5.8513,4.5586,4.9311,4.4507,4.8278,0,0,5.5982,5.0128,4.8843,5.5899,5.0376,5.8709,0,8.0727,8.1316,5.7033,5.6666,4.3228,5.0608,5.2437,4.9971,6.8856,4.6647,4.8979,0,4.3121,5.9897,7.3921,4.9214,4.9464,4.9202,4.6185,8.0189,4.4022,0,4.3753,0,5.0291,5.783,8.0268,4.1885,4.6848,0,7.9561,4.0829,5.6079,7.9873,4.7128,7.845,0,7.8474,0,0,5.5797,0,4.5608,7.8317
6.8501,0,7.0377,6.764,7.0006,3.9081,3.9854,0,5.03,4.4991,4.0595,7.2539,5.3415,3.9935,4.0277,5.1413,4.27,5.6906,3.9296,6.9996,6.9026,0,7.1817,7.0336,6.6093,3.8087,4.012,4.1138,4.1528,4.9337,3.9633,6.8058,7.0289,7.3401,5.6236,5.2014,5.2277,4.9148,6.9592,4.8736,6.876,4.8518,7.449,4.0159,5.1453,5.1943,7.0099,7.3271,3.8749,0,6.8951,5.8012,7.1046,5.7363,5.7707,4.463,7.5416,5.4005,5.2829,6.9009,5.0322,0,4.3535,5.4155,5.7104,5.7353,7.3721,3.9921,3.8634,7.1413,5.131,5.9118,5.106,0,5.354,5.846,7.3812,5.8343,7.2555,4.9432,3.8094,4.1371,4.054,5.3924,5.859,5.3377,3.9947,6.9572,5.8544,0,5.3588,7.3764,4.3048,6.9508,4.8277,7.2406,6.721,6.7461,7.4473,5.4344,3.9266,5.6369,4.3798,4.4417,0,6.9571,6.5911,4.8093,6.7995,6.769,0,4.7452,0,4.7019,4.808,5.6101,6.694,4.1617,6.6451,0,0,4.9859,3.9898,5.6045,4.7271
6.8735,8.2773,7.5588,6.2538,7.0837,8.658,8.4495,7.8541,7.8833,8.0791,8.5895,6.7065,8.4882,8.2035,8.3081,8.0324,8.2935,8.1637,7.7792,7.5463,7.302,8.2886,6.9997,6.8542,7.4607,8.4566,7.8656,8.4679,7.6829,7.3532,8.2709,6.2554,6.8202,6.7382,8.2043,7.2885,8.1885,8.2391,7.1794,8.6659,7.9707,8.695,6.2998,7.5947,8.1221,8.6695,7.7918,7.1623,7.93,7.9456,6.9834,8.0619,7.8021,7.5578,8.1129,7.7348,6.289,7.6107,7.9666,7.9369,7.5248,7.8044,7.9704,8.2843,8.0416,8.0926,7.326,8.6425,8.5045,7.4106,7.5705,7.5231,8.2397,8.0942,8.8366,7.6425,7.0708,7.7338,6.5659,8.5265,8.1742,8.2043,8.0943,8.3248,7.5841,7.5933,8.0414,6.34,7.6136,8.2979,7.7407,6.8967,7.8068,6.9608,8.8745,7.2604,7.618,7.5776,6.4741,7.6536,8.0233,8.104,7.7526,7.8098,7.968,7.2179,8.0489,8.1982,7.8348,7.4484,7.9822,8.1421,7.7257,8.3022,8.104,8.084,7.0974,7.767,7.114,7.7419,7.8261,8.7778,7.9615,6.2445,7.6983
0,4.2428,3.9339,0,4.1117,0,0,4.6459,4.0213,0,0,3.9734,4.3334,4.1788,0,4.1594,0,0,4.6553,3.9873,4.0888,4.1493,0,3.8892,3.9715,0,4.2551,0,0,4.1093,0,3.9139,0,0,3.9052,4.6248,3.904,3.9112,4.186,0,0,0,0,4.7082,0,3.9579,0,0,4.0619,0,0,0,0,4.4277,0,0,6.6735,0,4.4927,4.0741,4.0972,4.3094,3.9298,4.228,4.0405,4.076,0,0,0,0,4.8086,4.3435,0,0,3.8851,4.2629,0,4.1696,0,0,0,0,0,4.2148,4.2347,4.7585,0,0,4.226,0,3.8659,0,4.0254,0,0,3.9429,0,0,0,0,0,0,4.082,0,0,4.2193,0,0,0,4.0116,0,0,0,4.2662,3.9345,4.1433,0,3.9826,3.9159,0,0,3.9972,0,4.1429,3.9294
8.2566,6.1014,7.3534,7.9131,7.5557,5.9696,5.7469,6.2203,8.455,7.5594,5.2838,7.0088,7.3614,5.9073,6.5057,8.5117,6.3651,8.1472,6.0894,6.6087,7.7946,5.6968,7.3145,7.5251,7.5747,5.7511,5.6726,5.8238,5.3279,7.3948,4.9577,7.8262,8.0852,6.9984,4.8279,6.876,6.8602,7.7983,7.7259,7.4756,7.5744,6.7282,7.7693,5.9091,6.797,7.7787,7.2335,7.792,5.6096,5.9408,8.2953,8.1653,7.2339,6.0286,8.2172,7.3437,7.7645,7.0062,8.128,7.6459,7.4057,5.6866,5.5497,7.6189,5.321,5.2688,7.9458,5.9529,5.8836,7.7449,7.3315,7.6286,7.1127,5.5143,7.9204,7.6338,7.3653,6.1951,7.3041,7.8455,6.1058,5.8685,5.4012,7.7,6.1994,7.315,6.1713,7.7584,7.5941,4.9606,6.5599,7.1286,4.9692,8.0526,7.1997,7.8033,7.5647,7.5995,7.7002,7.5579,5.7222,5.0601,5.0108,7.4467,5.9178,7.2589,7.4787,7.5603,7.1549,7.0896,5.2979,7.6487,5.209,7.7457,7.5984,5.1488,8.2017,4.5829,8.2589,5.4696,5.373,7.8872,5.5258,4.9711,7.5713
8.1119,7.0893,8.5977,7.8038,7.9753,8.5177,8.6478,6.2615,8.1685,8.5575,7.9759,8.3942,8.1435,7.0691,8.4896,8.4335,8.5202,8.2767,6.2439,8.6516,8.1626,6.6762,8.491,8.2896,7.1759,8.8146,6.7769,8.8321,7.6932,8.1701,8.2059,8.4484,8.6887,8.9624,8.5873,7.173,8.5249,8.6963,8.8642,8.8399,8.8835,8.8723,8.5569,6.5211,8.5459,9.1976,9.5289,8.8313,6.9817,8.5645,8.7117,0,9.5522,7.2396,8.9217,8.9761,8.5856,8.332,8.7607,8.942,8.3854,7.3455,9.1414,8.7144,8.0497,8.1236,9.0366,9.2398,9.2557,8.9996,7.3427,9.0595,8.6478,8.3218,9.4559,9.2922,9.3321,7.3596,9.1973,9.1393,9.2065,8.9859,8.8417,8.6763,7.3985,7.3608,8.9844,8.7406,9.2773,8.4145,8.5167,9.2253,8.4672,8.9447,9.1449,8.9812,9.1831,9.146,8.7592,8.4567,8.8421,8.4658,6.8857,9.173,8.5971,8.5189,8.6588,8.2583,9.3314,8.8966,7.998,8.2227,7.6622,8.5432,8.0769,7.6711,8.417,6.4901,8.44,7.6606,7.7571,8.974,8.8116,8.4101,8.0085
6.9973,6.6931,7.2336,6.6987,6.9036,7.6451,7.7435,5.9137,6.9739,7.5433,7.2426,7.1716,7.2107,6.7453,7.6974,7.1109,7.7056,7.0987,5.8609,7.4124,7.228,6.1572,7.3047,7.0447,7.6529,7.8874,6.3343,7.8938,7.136,6.9489,7.5833,7.3626,7.635,7.6159,7.3652,6.3785,7.4899,7.5214,7.6702,7.704,7.7707,7.7359,7.4035,6.4168,7.5721,8.0384,8.2248,7.7202,6.4898,7.6862,7.559,6.8413,8.1817,6.4991,7.6233,8.1247,7.5235,7.2744,7.546,7.8147,7.0513,7.1392,8.2466,7.75,7.1301,7.2891,7.9705,8.3711,8.5006,8.0094,6.7669,8.1048,7.822,7.8192,8.4176,8.1781,8.0813,6.7028,8.0705,7.9179,8.0287,8.2433,8.1215,7.7193,6.7763,6.7985,8.2498,7.6777,8.1163,7.862,7.581,7.8894,6.705,7.8561,8.1091,7.9033,8.0051,7.9999,7.6574,7.3857,8.0752,7.5207,6.6494,8.1399,7.8386,7.4896,7.6285,7.0688,7.9697,7.5612,7.403,7.0348,7.0246,7.354,7.0222,6.7587,7.3599,6.155,7.4045,7.0193,7.4218,7.8354,8.0323,6.2398,6.838
8.1779,4.1001,7.9522,7.9379,8.3433,4.2775,4.4679,4.2113,5.4703,4.5501,4.7266,8.7843,5.7161,4.396,4.5047,5.5883,4.5387,4.9872,4.0555,8.56,8.1954,4.432,8.4686,8.3889,7.7843,4.0812,4.5911,4.5123,4.2668,5.0993,4.3411,8.0447,8.2522,8.8859,5.0044,5.0688,5.2316,4.8317,8.2597,4.4283,8.216,4.8807,8.8015,4.0689,5.0305,5.4786,8.6665,8.5999,4.6566,4.1083,8.149,4.9231,8.6563,5.4976,4.7387,4.2074,8.8342,5.4974,5.3368,8.2548,5.0397,4.1947,4.3968,5.3622,6.1746,6.2097,8.6503,4.3501,4.3324,8.4029,4.9761,6.6837,5.1428,4.1471,5.3487,6.7139,8.7275,5.6842,8.6645,4.76,4.1993,3.9595,4.039,5.5889,5.8501,4.9572,4.3278,8.1667,6.6586,4.2259,5.5962,8.9021,5.3086,8.3749,4.7872,8.653,7.3705,7.9935,8.8918,5.3261,4.1526,4.9797,5.1732,4.1119,4.1643,8.2422,7.9533,4.6077,8.4461,8.3534,4.0072,4.5083,3.6621,4.7335,4.5128,5.9927,7.8256,5.0432,7.8654,3.618,3.986,5.3866,4.4095,4.9469,4.8435
5.1279,5.7778,5.5917,5.1905,5.06,4.3109,4.1072,4.7324,6.8644,4.2823,4.4657,5.5089,8.1638,5.8149,4.858,6.8668,4.8885,4.9736,4.5839,5.3222,5.2725,5.3058,5.2528,5.1224,5.0498,4.4087,5.1111,4.4932,5.536,6.7579,4.1405,5.0052,5.261,5.4703,5.5846,6.3787,6.8552,6.4023,5.2381,6.524,5.2435,6.5361,5.5497,4.6056,6.7802,4.9561,5.1192,5.2004,5.1407,5.4556,4.938,4.8225,5.2354,5.1541,4.7696,4.3333,5.5389,7.5247,6.492,5.1462,6.613,5.615,4.1996,7.6915,6.7244,6.8222,5.2805,4.2359,4.4857,5.2474,6.2657,5.4237,6.6795,4.088,4.8609,5.42,5.2791,5.2487,5.4055,6.1644,5.4038,5.1302,5.1757,7.7436,5.0611,6.2254,4.5577,5.1692,5.1728,4.0816,7.4224,5.4932,4.6372,5.2048,6.4291,5.2351,5.1919,5.0301,5.6044,7.2572,5.1109,5.3153,4.7963,4.208,5.3076,5.1648,4.8572,7.2283,5.1787,5.2946,4.3548,7.3106,5.2404,6.076,7.3065,6.4711,4.6879,4.5802,4.6521,5.1441,4.2592,4.8611,4.0803,5.2248,6.3822
4.9276,0,5.4002,5.3911,5.9722,5.3924,0,0,6.9909,0,7.0608,5.2803,6.2253,4.933,5.1663,7.2009,5.237,6.2884,0,5.5377,5.6948,0,6.1394,5.928,5.6243,5.7379,0,5.7691,5.046,8.4087,7.0792,5.4623,5.1109,5.2448,5.4144,5.481,6.1459,6.9807,5.9744,6.724,6.0721,6.8325,5.582,0,6.2499,5.9206,5.3703,6.8924,0,0,7.563,6.7806,5.1484,6.7463,6.8638,0,5.6462,6.3061,6.9043,6.179,8.5183,4.9055,0,6.5586,5.4647,5.3343,7.0317,5.8119,5.1619,6.1185,5.7693,5.2118,6.3069,0,5.8443,5.3967,6.4992,6.8096,6.5777,6.9148,0,7.5438,7.5641,6.7438,6.849,5.7908,5.1102,5.5687,5.4783,7.2219,6.1859,5.1653,0,4.9189,6.9803,7.0764,5.864,5.8177,5.5814,6.1552,7.949,5.5274,0,0,0,5.9877,5.9832,8.2251,5.0718,5.7652,0,8.2342,0,6.7295,8.2152,5.2923,7.56,0,7.5603,5.0103,0,5.7795,0,5.2834,8.4205
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.24,4.6303,4.7402,4.434,4.6573,4.3902,4.7067,4.7034,4.585,4.2512,4.4868,4.484,4.6254,4.4736,4.5957,4.7244,4.5115,4.4832,4.7615,4.6796,4.2908,4.2698,4.3193,4.553,4.392,4.3082,4.5484,4.2274,4.5719,4.3099,4.5016,4.6612,4.2143,4.5635,4.3184,4.5305,4.6419,4.3183,4.6408,4.6082,4.4231,4.2713,4.6253,4.6101,4.3038,4.8366,4.369,4.3181,4.2793,4.6652,4.4679,10.064,4.4249,4.5379,4.3884,4.0673,4.6028,4.55,4.797,4.5165,4.5184,4.8415,4.7044,4.6966,4.3647,4.4597,4.3114,4.2902,4.8204,4.5385,4.308,4.8069,3.878,4.2893,4.8883,4.8984,4.2808,4.4394,4.2872,4.4095,7.1513,4.699,4.564,4.7222,4.5682,4.5817,4.4521,4.7283,4.6447,4.6103,4.646,4.6496,4.3909,4.192,4.5919,4.4877,4.3926,4.3376,4.7107,4.4191,4.3129,8.8843,4.4393,4.3149,4.4989,4.8103,4.4503,4.5833,4.7892,4.5968,4.7336,4.2622,4.6053,4.5777,4.6193,4.7419,4.3819,4.3407,4.5259,4.8835,4.5733,4.792,4.8139,7.242,7.4321
5.7356,4.2422,5.1137,5.5684,5.6468,4.3995,4.2541,0,5.267,6.0704,4.0548,5.028,4.9875,3.8926,4.334,5.3422,4.2887,7.2002,0,5.059,5.6243,3.7283,5.3797,5.7174,5.5825,3.7572,3.833,3.9995,3.6711,5.1213,3.524,5.4717,5.6386,5.0245,4.4851,4.5922,5.391,5.475,5.5479,5.2654,5.7936,5.2905,5.2377,3.5955,5.3504,5.1641,5.0782,5.5749,3.8204,3.9998,5.7113,7.2129,5.1097,4.5764,7.1976,5.5498,5.3541,4.9771,5.233,5.8281,5.1775,3.7617,4.2361,5.1442,5.3702,5.318,5.5319,3.6593,4.1191,5.6445,4.7043,5.2193,5.2828,0,5.1069,5.1004,5.4633,4.3506,5.4063,5.5984,3.9729,4.1203,4.2857,5.2292,4.5879,4.8011,4.0359,5.4383,5.1694,3.7879,5.0584,5.1113,3.8006,5.7217,5.307,5.432,5.8672,5.7459,5.4854,4.8584,4.0239,4.6337,3.7426,5.5393,4.1085,5.6013,5.6307,4.9502,4.9547,4.9697,0,4.8992,3.5581,5.4165,4.9205,5.1285,5.7126,0,5.7246,0,3.5321,5.0607,4.3186,4.6221,4.9779
0,0,6.6859,7.5415,6.1066,0,0,0,0,0,0,6.227,6.5135,0,0,0,0,0,0,7.1776,6.1622,0,7.0505,6.3184,6.821,0,0,0,0,0,0,8.1429,0,6.5051,0,6.951,0,0,6.5025,0,5.8014,0,7.4078,0,0,0,7.5018,6.1752,0,0,0,0,7.3913,0,0,0,7.3433,0,0,5.887,0,0,0,6.0234,0,0,6.1818,0,0,6.5372,6.9391,8.0499,0,0,0,8.1135,7.5045,0,7.5089,0,0,0,0,6.1429,0,6.9141,0,8.358,8.1133,0,0,6.6584,0,0,0,6.2671,6.9861,7.0286,7.525,0,0,0,0,0,0,6.4041,5.6602,0,7.3556,7.1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.0855,4.4281,0,0,0,0,0,0,4.2251,0,0,0,0,0,0,0,3.9741,5.047,0,7.0917,4.5642,4.1396,0,0,0,0,0,0,4.4439,3.7947,4.1917,0,0,0,0,4.8774,0,0,0,4.0552,0,0,0,0,3.9336,0,0,0,0,3.6635,0,0,0,3.9584,0,0,3.6315,0,0,0,0,0,0,4.1947,0,0,4.9278,0,4.2263,0,0,0,4.087,6.6897,0,6.7405,0,0,0,0,0,0,0,0,4.6074,4.0943,0,0,3.8087,0,3.6091,0,4.101,4.119,4.2503,4.2295,0,0,0,0,0,0,4.2351,0,0,0,3.8316,0,0,0,0,0,0,3.6841,0,0,0,0,0,0,0,0
5.0615,6.6944,5.0487,6.9997,7.6406,5.7843,3.7836,5.7068,8.2372,3.9174,4.7374,5.5263,8.3024,6.7289,5.191,8.3668,5.3865,5.4297,5.6121,5.0524,4.7909,4.9467,4.7854,7.6077,6.5754,5.1525,5.0135,5.2015,6.7062,7.2091,4.5665,7.0084,4.9568,5.601,6.0089,7.2673,6.089,8.7968,4.7601,6.9966,5.7513,6.9859,6.4999,5.6151,6.258,6.0932,5.5196,6.2295,5.0085,5.3319,7.3737,5.7927,5.6635,6.3745,5.8143,3.3981,6.5782,9.2099,8.1881,5.8128,7.2726,6.8478,3.4954,9.1646,5.8017,5.766,6.3717,5.521,6.163,4.8134,7.5224,6.1165,6.3659,4.5304,6.2438,6.1629,4.9212,6.3283,5.0796,8.9293,5.4117,6.1995,6.1253,9.2304,6.4901,5.8773,5.6279,7.1634,6.1024,4.8923,9.3708,5.6438,4.6365,4.9921,7.1225,6.3365,6.7082,6.7713,6.6027,9.3636,6.1778,6.0974,4.5108,3.6304,5.317,7.6363,5.7082,8.452,5.5788,5.4417,4.2144,8.5115,6.713,8.7916,8.4569,5.3989,7.3694,4.5274,7.3632,6.6595,4.1919,6.2039,3.6035,5.537,7.3849
6.6086,5.9834,6.1328,6.8933,7.0449,5.2272,4.2641,6.2164,6.7783,5.5065,4.2752,7.2396,6.053,5.9695,5.053,6.7221,5.1826,7.4014,6.2353,6.3299,6.7426,6.4397,6.7264,7.2392,6.4696,4.0548,6.6608,4.2619,5.0208,7.2792,3.8126,6.7052,6.403,7.5709,6.8332,7.3386,6.4464,7.8023,6.3954,7.2141,5.9926,7.2362,6.0521,6.0506,6.5298,7.6155,5.8516,6.4837,6.748,6.2416,6.334,7.9628,5.8225,8.9765,7.9296,5.3129,6.1191,8.6285,6.6078,5.9591,7.5166,5.5866,4.2449,6.9514,8.4945,8.4465,6.4882,4.6008,5.2584,6.479,7.5483,6.9785,6.6506,4.7843,7.9382,6.9494,6.5009,8.9459,6.4967,8.0842,6.4344,4.0549,4.1551,7.033,9.6269,7.6255,4.7311,6.6092,6.8782,4.0235,8.6284,7.8033,8.5815,6.3117,7.5114,6.4171,6.3311,6.3122,5.9987,8.6177,3.9111,7.0937,8.1508,5.3917,6.464,6.7973,5.9255,6.342,5.5067,6.3794,4.2373,6.438,4.867,7.6424,6.4893,8.1072,6.3624,8.7996,6.3876,4.9336,4.4935,7.6514,4.0991,6.7373,7.4322
0,0,0,6.2619,7.0911,6.0706,0,0,6.9137,0,0,5.9926,6.3141,0,0,7.0414,0,6.0212,0,0,0,0,0,7.1914,6.7753,0,0,0,6.0063,7.3056,0,6.4906,6.0414,6.2458,6.5974,0,0,8.0527,6.3231,7.2686,6.8013,7.2837,6.3487,0,0,6.699,0,6.2945,0,0,6.4907,6.4824,0,6.0495,6.3902,0,6.4813,7.7634,7.2962,6.934,7.2802,0,0,6.8258,0,0,6.2782,0,6.3028,6.14,0,0,0,0,6.8354,0,0,5.9919,0,8.0743,0,0,0,6.9816,5.98,0,0,6.4609,0,0,7.6615,6.149,0,6.025,7.2853,6.2103,6.6932,6.7792,6.2734,7.5684,0,6.6307,0,0,0,7.0861,6.6405,6.6627,0,0,0,6.7651,6.0176,7.8787,6.6766,0,6.3111,0,6.307,0,0,6.7545,0,6.598,6.6983
